"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"AutoTestGPT: A System for the Automated Generation of Software Test Cases based on ChatGPT","https://scispace.com/paper/autotestgpt-a-system-for-the-automated-generation-of-4xtcgiipqv1u","2024","Journal Article","Journal of software","Hui Liu
Liang Liu
Caijie Yue
Yang Wang
Bo Deng","10.17706/jsw.19.4.108-120","","The design and generation of software test cases stand as critical steps in elevating the levels of automation and intelligence in software testing. Given the robust natural language understanding and code generation capabilities of ChatGPT, this paper, after extensive research on ChatGPT’s applications in the field of software testing in recent years, introduces a ChatGPT-based software test case auto-generation system named AutoTestGPT. This system leverages ChatGPT as its intelligent engine to conduct dialogue training. It extracts key information from structured testing requirements, leading to the formulation of comprehensive testing plans. Subsequently, it systematically generates corresponding test cases according to the devised plans. Finally, the system executes the generated test cases, conducts result verification, and generates detailed testing reports. Experimental results within the API testing framework and test case generation demonstrate that the API testing framework generated using AutoTestGPT exhibits high usability. In comparison to manually coding and constructing test frameworks, the time required for test framework generation is reduced by over 70%. AutoTestGPT demonstrates high efficiency in handling complex test case generation tasks, thereby enhancing the automation and intelligence levels in test case generation. This system lays a robust foundation for the establishment of intelligent systems in software testing for the future. ","AutoTestGPT, a ChatGPT-based system, automates software test case generation, leveraging natural language understanding and code generation capabilities to reduce test framework generation time by over 70% and enhance automation and intelligence in software testing."
"A Survey and Prospects on Unit Test Case Generation Techniques Based on Large Language Models","https://scispace.com/paper/a-survey-and-prospects-on-unit-test-case-generation-tmi0g3hcebzo","2025","Journal Article","Applied and Computational Engineering","Zhiyao Yang
Lei Wang","10.54254/2755-2721/2025.26220","","Automated unit test case generation is a critical research topic in the field of software engineering. Numerous scholars at home and abroad have devoted considerable efforts to addressing this problem and have achieved fruitful results. In recent years, the emergence of large language models (LLMs), such as the GPT series, LLaMA series, DeepSeek series, T5, and their variants tailored for source code, has introduced new technical pathways for unit test case generation, thereby reigniting widespread scholarly interest in this area. To further promote the theoretical and practical development of LLM-based unit test case generation, this study presents a comprehensive survey and an outlook on future research. It reviews and analyzes the evolution of unit test case generation techniques, from early exploratory efforts to the current stage driven by large models. Starting from two main categoriestechniques that rely solely on LLMs and those that integrate traditional static analysisthe current state of research and recent advancements in LLM-based test generation are discussed. On this basis, the study summarizes the major issues and challenges in the field and envisions possible future research directions. This work systematically presents the developmental trajectory, latest progress, and future prospects of this domain, offering valuable insights and guidance for subsequent research and innovation. ","This study surveys and prospects unit test case generation techniques based on large language models, reviewing evolution from early efforts to current advancements, and envisioning future research directions, highlighting major issues and challenges in the field."
"Toward a Pattern Language for Persona-Based Interactions with LLMs","https://scispace.com/paper/toward-a-pattern-language-for-persona-based-interactions-5lyjya1woqiu","2025","Journal Article","","","10.64346/plop2024p27","","A large language model (LLM) is a generative AI system that is (1) trained on vast amounts of text data to understand and generate human-like language and (2) capable of performing tasks like translation, summarization, and conversational interaction. This paper first explores advances in prompt engineering for LLMs as stand-alone pattern examples. It then presents a pattern language that extends the popular Persona pattern, which gives an LLM a role it uses to select what types of output to generate and what details to focus on. Earlier descriptions of the Persona pattern assigned static roles to LLMs to generate contextually appropriate responses, which is unduly limiting in more complex and dynamic scenarios. This paper generalizes the Persona pattern to create a pattern language that contains the following four persona-related patterns: Multi-Persona Interaction , which allows LLMs to embody multiple roles simultaneously, providing richer insights from various perspectives; Dynamic Persona Switching , which enables seamless transitions between personas in response to evolving task requirements; Role-Playing Scenarios , which facilitate interactive and immersive learning experiences by simulating real-world situations; and Contextual Depth Enhancement , which enriches personas with detailed backgrounds, motivations, and constraints, ensuring more tailored and accurate responses. Each pattern in the Persona pattern language enhances the realism, adaptability, and specificity of LLM interactions, enabling them to handle diverse and intricate tasks more effectively. The resulting pattern language provides a comprehensive framework that empowers users to harness the full potential of LLMs, thereby fostering more effective, refined, and reliable AI-driven communication and problem-solving.","This paper proposes a pattern language for persona-based interactions with large language models (LLMs), extending the Persona pattern to enable multi-persona interactions, dynamic persona switching, role-playing scenarios, and contextual depth enhancement for more realistic and adaptable AI-driven communication."
"Impact of Code Context and Prompting Strategies on Automated Unit Test Generation with Modern General-Purpose Large Language Models","https://scispace.com/paper/impact-of-code-context-and-prompting-strategies-on-automated-al8tt227v27m","2025","Journal Article","arXiv.org","Jakub Walczak
Piotr Tomalak
Artur Laskowski","10.48550/arxiv.2507.14256","","Generative AI is gaining increasing attention in software engineering, where testing remains an indispensable reliability mechanism. According to the widely adopted testing pyramid, unit tests constitute the majority of test cases and are often schematic, requiring minimal domain expertise. Automatically generating such tests under the supervision of software engineers can significantly enhance productivity during the development phase of the software lifecycle. This paper investigates the impact of code context and prompting strategies on the quality and adequacy of unit tests generated by various large language models (LLMs) across several families. The results show that including docstrings notably improves code adequacy, while further extending context to the full implementation yields definitely smaller gains. Notably, the chain-of-thought prompting strategy -- applied even to'reasoning'models -- achieves the best results, with up to 96.3\% branch coverage, a 57\% average mutation score, and near-perfect compilation success rate. Among the evaluated models, M5 (Gemini 2.5 Pro) demonstrated superior performance in both mutation score and branch coverage being still in top in terms of compilation success rate. All the code and resulting test suites are publicly available at https://github.com/peetery/LLM-analysis.","This study investigates the impact of code context and prompting strategies on automated unit test generation with modern LLMs, finding that docstrings improve code adequacy, chain-of-thought prompting achieves high results, and M5 model demonstrates superior performance in mutation score and branch coverage."
"Software Testing with Large Language Models: Survey, Landscape, and Vision","https://scispace.com/paper/software-testing-with-large-language-models-survey-landscape-3ada3cam7j","2023","Preprint","","Junjie Wang
Yuchao Huang
Chunyang Chen
Zhe Liu
Song Wang
Qing Wang","10.48550/arxiv.2307.07221","","Pre-trained large language models (LLMs) have recently emerged as a breakthrough technology in natural language processing and artificial intelligence, with the ability to handle large-scale datasets and exhibit remarkable performance across a wide range of tasks. Meanwhile, software testing is a crucial undertaking that serves as a cornerstone for ensuring the quality and reliability of software products. As the scope and complexity of software systems continue to grow, the need for more effective software testing techniques becomes increasingly urgent, making it an area ripe for innovative approaches such as the use of LLMs. This paper provides a comprehensive review of the utilization of LLMs in software testing. It analyzes 102 relevant studies that have used LLMs for software testing, from both the software testing and LLMs perspectives. The paper presents a detailed discussion of the software testing tasks for which LLMs are commonly used, among which test case preparation and program repair are the most representative. It also analyzes the commonly used LLMs, the types of prompt engineering that are employed, as well as the accompanied techniques with these LLMs. It also summarizes the key challenges and potential opportunities in this direction. This work can serve as a roadmap for future research in this area, highlighting potential avenues for exploration, and identifying gaps in our current understanding of the use of LLMs in software testing. ","The utilization of large language models in software testing is a burgeoning field that holds great potential for improving software quality and reliability."
"Software Testing with Large Language Model: Survey, Landscape, and Vision","https://scispace.com/paper/software-testing-with-large-language-model-survey-landscape-3tu90ids","2023","Peer Review","","Junjie Wang
Yuchao Huang
Chunyang Chen
Zhe Liu
Song Wang
Qing Wang","","https://scispace.compdf/software-testing-with-large-language-model-survey-landscape-3tu90ids.pdf","Pre-trained large language models (LLMs) have recently emerged as a breakthrough technology in natural language processing and artificial intelligence, with the ability to handle large-scale datasets and exhibit remarkable performance across a wide range of tasks. Meanwhile, software testing is a crucial undertaking that serves as a cornerstone for ensuring the quality and reliability of software products. As the scope and complexity of software systems continue to grow, the need for more effective software testing techniques becomes increasingly urgent, and making it an area ripe for innovative approaches such as the use of LLMs. This paper provides a comprehensive review of the utilization of LLMs in software testing. It analyzes 52 relevant studies that have used LLMs for software testing, from both the software testing and LLMs perspectives. The paper presents a detailed discussion of the software testing tasks for which LLMs are commonly used, among which test case preparation and program repair are the most representative ones. It also analyzes the commonly used LLMs, the types of prompt engineering that are employed, as well as the accompanied techniques with these LLMs. It also summarizes the key challenges and potential opportunities in this direction. This work can serve as a roadmap for future research in this area, highlighting potential avenues for exploration, and identifying gaps in our current understanding of the use of LLMs in software testing.","A comprehensive review of the use of pre-trained large language models (LLMs) in software testing can be found in this paper , where the authors present a detailed discussion of the software testing tasks for which LLMs are commonly used, among which test case preparation and program repair are the most representative ones."
"Large Language Models for C Test Case Generation: A Comparative Analysis","https://scispace.com/paper/large-language-models-for-c-test-case-generation-a-qwzlrbqbdaih","2025","Journal Article","","Alexandru Guzu
Georgian Nicolae
Horia Cucu
Corneliu Burileanu","10.20944/preprints202505.0399.v1","","Software testing is a crucial yet time-consuming aspect of software development. Writing comprehensive unit tests that accurately verify whether a function or an entire program behaves as intended requires considerable effort from developers, especially when handling numerous edge cases. This study explores how Large Language Models (LLMs) can streamline this process by automatically generating effective unit tests. We evaluate various LLMs on their capability to interpret problem specifications, analyze source code across multiple programming languages, and generate suitable test cases. The effectiveness of these test cases is assessed using the Pass@1 and Line Coverage metrics. Our findings reveal that LLMs perform significantly better when provided with both the problem description and the corresponding solution code, particularly in the C programming language. Additionally, we observe substantial performance improvements when example test cases are included in the prompt, leading to higher Pass@1 scores and enhanced code coverage, particularly with more advanced LLMs. ","This study evaluates Large Language Models' ability to generate effective unit tests for software development, finding that they perform better with problem descriptions and solution code, especially in C, and with example test cases, leading to improved Pass@1 scores and code coverage."
"Generating Software Tests for Mobile Applications Using Fine-Tuned Large Language Models","https://scispace.com/paper/generating-software-tests-for-mobile-applications-using-fine-1bzanam3lu","2024","Journal Article","","J Hoffmann
Demian Frister","10.1145/3644032.3644454","","Motivation. Software tests are a necessity in the development of software to secure functionality, reliability, and usability [10]; however, these tests are costly and time-consuming [6]. Although tool support for software testing has advanced, there remains considerable potential for enhancement. Many software tests are still devised manually, with the creation of unit tests being particularly laborious. Automating the generation of test cases is promising for streamlining this aspect of software testing [6]. ","Automating test case generation using fine-tuned large language models is promising for streamlining software testing."
"Unit Test Generation Multi-Agent AI System for Enhancing Software Documentation and Code Coverage","https://scispace.com/paper/unit-test-generation-multi-agent-ai-system-for-enhancing-5z99clec0n1s","2024","Journal Article","","Dimitrije Stojanović
Bogdan Pavković
Nenad Četić
Momčilo Krunić
Luka Vidaković","10.1109/telfor63250.2024.10819096","","Software development necessitates a robust testing plan though test development can be laborious and nonappealing task. We explore the utilization of the application artificial intelligence agents for generating and executing unit tests, enhancing the “Mostly Basic Python Problems” dataset. We employ behavior-driven development within a three-agent system to generate user stories and unit tests. Empirical results indicate improvements in branch coverage, illustrating the effective utilization of large language models in software testing and development processes.","A multi-agent AI system generates and executes unit tests, enhancing software documentation and code coverage, with empirical results showing improved branch coverage through behavior-driven development and large language model utilization in software testing and development processes."
"Harnessing the Power of LLMs: Automating Unit Test Generation for
  High-Performance Computing","https://scispace.com/paper/harnessing-the-power-of-llms-automating-unit-test-generation-4wnupypym8","2024","Journal Article","","Rabimba Karanjai
Aftab Hussain
Md Rafiqul Islam Rabin
Lei Xu
Weidong Shi
Mohammad Amin Alipour","10.48550/arxiv.2407.05202","https://arxiv.org/pdf/2407.05202","Unit testing is crucial in software engineering for ensuring quality. However, it's not widely used in parallel and high-performance computing software, particularly scientific applications, due to their smaller, diverse user base and complex logic. These factors make unit testing challenging and expensive, as it requires specialized knowledge and existing automated tools are often ineffective. To address this, we propose an automated method for generating unit tests for such software, considering their unique features like complex logic and parallel processing. Recently, large language models (LLMs) have shown promise in coding and testing. We explored the capabilities of Davinci (text-davinci-002) and ChatGPT (gpt-3.5-turbo) in creating unit tests for C++ parallel programs. Our results show that LLMs can generate mostly correct and comprehensive unit tests, although they have some limitations, such as repetitive assertions and blank test cases. ","Researchers propose an automated unit test generation method for high-performance computing software using large language models (LLMs), demonstrating their potential in creating mostly correct and comprehensive tests, but with limitations in repetitive assertions and blank test cases."
"A Review of Large Language Models for Automated Test Case Generation","https://scispace.com/paper/a-review-of-large-language-models-for-automated-test-case-puzkayrm7s2u","2025","Journal Article","Machine learning and knowledge extraction","Arda Celik
Qusay H. Mahmoud","10.3390/make7030097","","Automated test case generation aims to improve software testing by reducing the manual effort required to create test cases. Recent advancements in large language models (LLMs), with their ability to understand natural language and generate code, have identified new opportunities to enhance this process. In this review, the focus is on the use of LLMs in test case generation to identify the effectiveness of the proposed methods compared with existing tools and potential directions for future research. A literature search was conducted using online resources, filtering the studies based on the defined inclusion and exclusion criteria. This paper presents the findings from the selected studies according to the three research questions and further categorizes the findings based on the common themes. These findings highlight the opportunities and challenges associated with the use of LLMs in this domain. Although improvements were observed in metrics such as test coverage, usability, and correctness, limitations such as inconsistent performance and compilation errors were highlighted. This provides a state-of-the-art review of LLM-based test case generation, emphasizing the potential of LLMs to improve automated testing while identifying areas for further advancements. ","This review assesses the effectiveness of large language models in automated test case generation, highlighting opportunities and challenges, with observed improvements in test coverage, usability, and correctness, but also limitations in performance and compilation errors."
"Large-scale, Independent and Comprehensive study of the power of LLMs
  for test case generation","https://scispace.com/paper/large-scale-independent-and-comprehensive-study-of-the-power-56m154xn4e","2024","Journal Article","","Wendkûuni C. Ouédraogo
Kader Kaboré
Haoye Tian
Yewei Song
Anil Koyuncu
Jacques Klein
David Lo
Tegawendé F. Bissyandé","10.48550/arxiv.2407.00225","https://scispace.compdf/large-scale-independent-and-comprehensive-study-of-the-power-56m154xn4e.pdf","Unit testing, crucial for identifying bugs in code modules like classes and methods, is often neglected by developers due to time constraints. Automated test generation techniques have emerged to address this, but often lack readability and require developer intervention. Large Language Models (LLMs), like GPT and Mistral, show promise in software engineering, including in test generation. However, their effectiveness remains unclear. This study conducts the first comprehensive investigation of LLMs, evaluating the effectiveness of four LLMs and five prompt engineering techniques, for unit test generation. We analyze 216\,300 tests generated by the selected advanced instruct-tuned LLMs for 690 Java classes collected from diverse datasets. We assess correctness, understandability, coverage, and bug detection capabilities of LLM-generated tests, comparing them to EvoSuite, a popular automated testing tool. While LLMs show potential, improvements in test correctness are necessary. This study reveals the strengths and limitations of LLMs compared to traditional methods, paving the way for further research on LLMs in software engineering. ","This study evaluates the effectiveness of four Large Language Models (LLMs) and five prompt engineering techniques for unit test generation, analyzing 216,300 tests for 690 Java classes, and compares their correctness, understandability, and bug detection capabilities to EvoSuite."
"Measuring diversity of synthetic prompts and data generated with fine-grained persona prompting","https://scispace.com/paper/measuring-diversity-of-synthetic-prompts-and-data-generated-wmaycp67kbto","2025","Journal Article","arXiv.org","Gauri Kambhatla
Chantal Shaib
Venkata Govindarajan","10.48550/arxiv.2505.17390","https://scispace.compdf/measuring-diversity-of-synthetic-prompts-and-data-generated-wmaycp67kbto.pdf","Fine-grained personas have recently been used for generating'diverse'synthetic data for pre-training and supervised fine-tuning of Large Language Models (LLMs). In this work, we measure the diversity of persona-driven synthetically generated prompts and responses with a suite of lexical diversity and redundancy metrics. First, we find that synthetic prompts/instructions are significantly less diverse than human-written ones. Next, we sample responses from LLMs of different sizes with fine-grained and coarse persona descriptions to investigate how much fine-grained detail in persona descriptions contribute to generated text diversity. Our results indicate that persona prompting produces higher lexical diversity than prompting without personas, particularly in larger models. In contrast, adding fine-grained persona details yields minimal gains in diversity compared to simply specifying a length cutoff in the prompt.","This study measures the diversity of synthetic prompts and data generated with fine-grained persona prompting, finding that persona-driven prompts are less diverse than human-written ones, but persona prompting increases lexical diversity in larger language models."
"Automatic Unit Test Code Generation Using Large Language Models","https://scispace.com/paper/automatic-unit-test-code-generation-using-large-language-3w09mlbg89","2024","Journal Article","","Akdeniz Kutay Öçal
Mehmet Keskinöz","10.1109/siu61531.2024.10600772","","This study aimed to automate the production of unit tests, a critical component of the software development process. By using pre-trained Large Language Models, manual effort and training costs were reduced, and test production capacity was increased. Instead of directly feeding the test functions obtained from the Java projects to be tested into the model, the project was analyzed to extract additional information. The data obtained from this analysis were used to create an effective prompt template. Furthermore, the sources of the problematic tests produced were identified, and this information was fed back into the model, enabling it to autonomously correct the errors. The results of the study showed that the model was able to generate tests covering %55.58 of the functions collected from Java projects across different domains and that re-feeding the model with the generated erroneous tests resulted in a %29.3 improvement in the number of executable tests.","By using pre-trained Large Language Models, manual effort and training costs were reduced, and test production capacity was increased, and the sources of the problematic tests produced were identified and this information was fed back into the model, enabling it to autonomously correct the errors."
"Large Language Model-Based Optimization for System-Level Test Program Generation","https://scispace.com/paper/large-language-model-based-optimization-for-system-level-5nueyp34t1ly","2024","Journal Article","","Denis Schwachhofer
Peter Domanski
Steffen Becker
Stefan Wagner
Matthias Sauer
Dirk Pflüger
Ilia Polian","10.1109/dft63277.2024.10753556","","System-Level Test (SLT) is essential for testing integrated circuits, focusing on functional and non-functional properties of the Device under Test (DUT). Traditionally, test engineers manually create tests with commercial software to simulate the DUT's end-user environment. This process is both time-consuming and offers limited control over non-functional properties. This paper proposes Large Language Models (LLMs) enhanced by Structural Chain of Thought (SCoT) prompting, a temperature schedule, and a pool of previously generated snippets to generate high-quality code snippets for SLT. We repeatedly query the LLM for a better snippet using previously generated snippets as examples, thus creating an iterative optimization loop. This approach can automatically generate snippets for SLT that target specific non-functional properties, reducing time and effort. Our findings show that this approach improves the quality of the generated snippets compared to unstructured prompts containing only a task description.","This paper proposes a Large Language Model-based approach to generate high-quality System-Level Test code snippets, leveraging iterative optimization and previously generated snippets to target specific non-functional properties, improving quality and reducing time and effort."
"Multi-language Unit Test Generation using LLMs","https://scispace.com/paper/multi-language-unit-test-generation-using-llms-32gu1lf1jov7","2024","Journal Article","","Rangeet Pan
Myeong-Soo Kim
Rahul Krishna
Raju Pavuluri
Saurabh Sinha","10.48550/arxiv.2409.03093","https://scispace.compdf/multi-language-unit-test-generation-using-llms-32gu1lf1jov7.pdf","Implementing automated unit tests is an important but time consuming activity in software development. Developers dedicate substantial time to writing tests for validating an application and preventing regressions. To support developers in this task, software engineering research over the past few decades has developed many techniques for automating unit test generation. However, despite this effort, usable tools exist for very few programming languages -- mainly Java, C, and C# and, more recently, for Python. Moreover, studies have found that automatically generated tests suffer poor readability and often do not resemble developer-written tests. In this work, we present a rigorous investigation of how large language models (LLMs) can help bridge the gap. We describe a generic pipeline that incorporates static analysis to guide LLMs in generating compilable and high-coverage test cases. We illustrate how the pipeline can be applied to different programming languages, specifically Java and Python, and to complex software requiring environment mocking. We conducted a through empirical study to assess the quality of the generated tests in terms of coverage, mutation score, and test naturalness -- evaluating them on standard as well as enterprise Java applications and a large Python benchmark. Our results demonstrate that LLM-based test generation, when guided by static analysis, can be competitive with, and even outperform, state-of-the-art test-generation techniques in coverage achieved while also producing considerably more natural test cases that developers find easy to read and understand. We also present the results of a user study, conducted with 161 professional developers, that highlights the naturalness characteristics of the tests generated by our approach. ","This study investigates the use of large language models (LLMs) to generate unit tests for various programming languages, demonstrating competitive coverage and naturalness, outperforming state-of-the-art techniques in some cases, and improving readability for developers."
"Are We Testing or Being Tested? Exploring the Practical Applications of Large Language Models in Software Testing","https://scispace.com/paper/are-we-testing-or-being-tested-exploring-the-practical-d2li3carjt","2023","Journal Article","arXiv.org","Robson Santos
Italo Santos
Cleyton Vanut Cordeiro de Magalhães
Ronnie de Souza Santos","10.48550/arxiv.2312.04860","","A Large Language Model (LLM) represents a cutting-edge artificial intelligence model that generates coherent content, including grammatically precise sentences, human-like paragraphs, and syntactically accurate code snippets. LLMs can play a pivotal role in software development, including software testing. LLMs go beyond traditional roles such as requirement analysis and documentation and can support test case generation, making them valuable tools that significantly enhance testing practices within the field. Hence, we explore the practical application of LLMs in software testing within an industrial setting, focusing on their current use by professional testers. In this context, rather than relying on existing data, we conducted a cross-sectional survey and collected data within real working contexts, specifically, engaging with practitioners in industrial settings. We applied quantitative and qualitative techniques to analyze and synthesize our collected data. Our findings demonstrate that LLMs effectively enhance testing documents and significantly assist testing professionals in programming tasks like debugging and test case automation. LLMs can support individuals engaged in manual testing who need to code. However, it is crucial to emphasize that, at this early stage, software testing professionals should use LLMs with caution while well-defined methods and guidelines are being built for the secure adoption of these tools.","This work explores the practical application of LLMs in software testing within an industrial setting, focusing on their current use by professional testers, and demonstrates that LLMs effectively enhance testing documents and significantly assist testing professionals in programming tasks like debugging and test case automation."
"AGORA: An Approach for Generating Acceptance Test Cases from Use Cases","https://scispace.com/paper/agora-an-approach-for-generating-acceptance-test-cases-from-4h9h4acysge2","2024","Journal Article","","Gabriele De Vito
Gabriele Vassallo
Fabio Palomba
Filomena Ferrucci","10.1109/seaa64295.2024.00027","","This paper introduces AGORA, an innovative approach that leverages Large Language Models to automate the definition of acceptance test cases from use cases. AGORA consists of two phases that exploit prompt engineering to 1) identify test cases for specific use cases and 2) generate detailed acceptance tests cases. AGORA was evaluated through a controlled experiment involving industry professionals, comparing the effectiveness and efficiency of the proposed approach with the manual method. The results showed that AGORA can generate acceptance test cases with a quality comparable to that obtained manually but improving the process efficiency by over 90% in a fraction of the time. Furthermore, user feedback indicated high satisfaction with using the proposed approach. These findings underscore the potential of AGORA as a tool to enhance the efficiency and quality of the software testing process.","AGORA, a Large Language Model-based approach, automates acceptance test case generation from use cases, achieving comparable quality to manual methods while improving efficiency by over 90% and receiving high user satisfaction in a controlled experiment."
"A Tool for Test Case Scenarios Generation Using Large Language Models","https://scispace.com/paper/a-tool-for-test-case-scenarios-generation-using-large-32uvl70be1","2024","Preprint","","Abdul Sami
Zeeshan Rasheed
Muhammad Waseem
Zheying Zhang
Herda Tomas
Pekka Abrahamsson","10.48550/arxiv.2406.07021","https://scispace.compdf/a-tool-for-test-case-scenarios-generation-using-large-32uvl70be1.pdf","Large Language Models (LLMs) are widely used in Software Engineering (SE) for various tasks, including generating code, designing and documenting software, adding code comments, reviewing code, and writing test scripts. However, creating test scripts or automating test cases demands test suite documentation that comprehensively covers functional requirements. Such documentation must enable thorough testing within a constrained scope and timeframe, particularly as requirements and user demands evolve. This article centers on generating user requirements as epics and high-level user stories and crafting test case scenarios based on these stories. It introduces a web-based software tool that employs an LLM-based agent and prompt engineering to automate the generation of test case scenarios against user requirements. ","A tool for generating test case scenarios using LLMs to automate the process of crafting comprehensive test cases based on user requirements."
"Prompting Code Interpreter to Write Better Unit Tests on Quixbugs Functions","https://scispace.com/paper/prompting-code-interpreter-to-write-better-unit-tests-on-2khnuiv32d","2023","Journal Article","arXiv.org","Vincent Li
Nick Doiron","10.48550/arxiv.2310.00483","https://scispace.compdf/prompting-code-interpreter-to-write-better-unit-tests-on-2khnuiv32d.pdf","Unit testing is a commonly-used approach in software engineering to test the correctness and robustness of written code. Unit tests are tests designed to test small components of a codebase in isolation, such as an individual function or method. Although unit tests have historically been written by human programmers, recent advancements in AI, particularly LLMs, have shown corresponding advances in automatic unit test generation. In this study, we explore the effect of different prompts on the quality of unit tests generated by Code Interpreter, a GPT-4-based LLM, on Python functions provided by the Quixbugs dataset, and we focus on prompting due to the ease with which users can make use of our findings and observations. We find that the quality of the generated unit tests is not sensitive to changes in minor details in the prompts provided. However, we observe that Code Interpreter is often able to effectively identify and correct mistakes in code that it writes, suggesting that providing it runnable code to check the correctness of its outputs would be beneficial, even though we find that it is already often able to generate correctly-formatted unit tests. Our findings suggest that, when prompting models similar to Code Interpreter, it is important to include the basic information necessary to generate unit tests, but minor details are not as important.","This study explores the effect of different prompts on the quality of unit tests generated by Code Interpreter, a GPT-4-based LLM, on Python functions provided by the Quixbugs dataset, and suggests that it is important to include the basic information necessary to generate unit tests, but minor details are not as important."
"Prompt Framework for Role-playing: Generation and Evaluation","https://scispace.com/paper/prompt-framework-for-role-playing-generation-and-evaluation-5g9krrjzf7","2024","Preprint","","Xun Liu
Zhengwei Ni","10.48550/arxiv.2406.00627","https://scispace.compdf/prompt-framework-for-role-playing-generation-and-evaluation-5g9krrjzf7.pdf","Large language models (LLM) have demonstrated remarkable abilities in generating natural language, understanding user instruction, and mimicking human language use. These capabilities have garnered considerable interest in applications such as role-playing. However, the process of collecting individual role scripts (or profiles) data and manually evaluating the performance can be costly. We introduce a framework that uses prompts to leverage the state-of-the-art (SOTA) LLMs to construct role-playing dialogue datasets and evaluate the role-playing performance. Additionally, we employ recall-oriented evaluation Rouge-L metric to support the result of the LLM evaluator. ","A framework for generating and evaluating role-playing dialogue datasets using prompts and leveraging state-of-the-art large language models."
"Are prompts all you need? Evaluating prompt-based Large Language Models (LLM)s for software requirements classification","https://scispace.com/paper/are-prompts-all-you-need-evaluating-prompt-based-large-6fi8vu2tla3h","2025","Journal Article","Requirements Engineering","Manal Binkhonain
Reem Alfayez","10.1007/s00766-025-00451-8","https://scispace.compdf/are-prompts-all-you-need-evaluating-prompt-based-large-6fi8vu2tla3h.pdf","Requirements classification assigns natural language requirements to predefined classes, such as functional and non functional. Accurate classification reduces risk and improves software quality. Most existing models rely on supervised learning, which needs large labeled data that are costly, slow to create, and domain dependent; they also generalize poorly and often require retraining for each task. This study tests whether prompt based large language models can reduce data needs. We benchmark several models and prompting styles (zero shot, few shot, persona, and chain of thought) across multiple tasks on two English datasets, PROMISE and SecReq. For each task we compare model prompt configurations and then compare the best LLM setups with a strong fine tuned transformer baseline. Results show that prompt based LLMs, especially with few shot prompts, can match or exceed the baseline. Adding a persona, or persona plus chain of thought, can yield further gains. We conclude that prompt based LLMs are a practical and scalable option that reduces dependence on large annotations and can improve generalizability across tasks.","This study evaluates prompt-based Large Language Models for software requirements classification, finding that few-shot prompts can match or exceed a strong fine-tuned transformer baseline, reducing dependence on large annotations and improving generalizability across tasks."
"AI-Powered Software Testing: The Impact of Large Language Models on Testing Methodologies","https://scispace.com/paper/ai-powered-software-testing-the-impact-of-large-language-3huz01mrxh","2023","Proceedings Article","","Vahit Bayrı
Ece Demirel","10.1109/iisec59749.2023.10391027","","Software testing is a crucial aspect of the software development lifecycle, ensuring the delivery of high-quality, reliable, and secure software systems. With the advancements in Artificial Intelligence (AI) and Natural Language Processing (NLP), Large Language Models (LLMs) have emerged as powerful tools capable of understanding and processing natural language texts easly. This article investigates the application of AI-based software testing, with a specific focus on the impact of LLMs in traditional testing methodologies. Through a comprehensive review of relevant literature and SeturDigital’s 25 year testing experience, this article explores the potential benefits, challenges, and prospects of integrating LLMs into software testing.","Through a comprehensive review of relevant literature and SeturDigital’s 25 year testing experience, this article explores the potential benefits, challenges, and prospects of integrating LLMs into software testing."
"Adaptive Test Generation Using a Large Language Model","https://scispace.com/paper/adaptive-test-generation-using-a-large-language-model-2jbyb3rj","2023","Journal Article","arXiv.org","Max Schäfer
Sarah Nadi
Aryaz Eghbali
Frank Tip","10.48550/arXiv.2302.06527","https://scispace.compdf/adaptive-test-generation-using-a-large-language-model-2jbyb3rj.pdf","Unit tests play a key role in ensuring the correctness of software. However, manually creating unit tests is a laborious task, motivating the need for automation. This paper presents TestPilot, an adaptive test generation technique that leverages Large Language Models (LLMs). TestPilot uses Codex, an off-the-shelf LLM, to automatically generate unit tests for a given program without requiring additional training or few-shot learning on examples of existing tests. In our approach, Codex is provided with prompts that include the signature and implementation of a function under test, along with usage examples extracted from documentation. If a generated test fails, TestPilot's adaptive component attempts to generate a new test that fixes the problem by re-prompting the model with the failing test and error message. We created an implementation of TestPilot for JavaScript and evaluated it on 25 npm packages with a total of 1,684 API functions to generate tests for. Our results show that the generated tests achieve up to 93.1% statement coverage (median 68.2%). Moreover, on average, 58.5% of the generated tests contain at least one assertion that exercises functionality from the package under test. Our experiments with excluding parts of the information included in the prompts show that all components contribute towards the generation of effective test suites. Finally, we find that TestPilot does not generate memorized tests: 92.7% of our generated tests have $\leq$ 50% similarity with existing tests (as measured by normalized edit distance), with none of them being exact copies.","TestPilot as mentioned in this paper uses large language models (LLMs) to automatically generate unit tests for a given program without requiring additional training or few-shot learning on examples of existing tests."
